model.id,biobase.id,mDataType
f59.PHLC235.TPX.docetaxel.P626,PHLC235,RNASeq
f59.PHLC235.TPX.docetaxel.P626,PHLC235,CNV
f59.PHLC235.TPX.docetaxel.P626,PHLC235,mutation
f59.PHLC235.TPX.docetaxel+sleumetinib.P622,PHLC235,RNASeq
f59.PHLC235.TPX.docetaxel+sleumetinib.P622,PHLC235,CNV
f59.PHLC235.TPX.docetaxel+sleumetinib.P622,PHLC235,mutation
f59.PHLC235.TPX.docetaxel+sleumetinib.P627,PHLC235,RNASeq
f59.PHLC235.TPX.docetaxel+sleumetinib.P627,PHLC235,CNV
f59.PHLC235.TPX.docetaxel+sleumetinib.P627,PHLC235,mutation
f59.PHLC235.TPX.docetaxel+sleumetinib.P618,PHLC235,RNASeq
f59.PHLC235.TPX.docetaxel+sleumetinib.P618,PHLC235,CNV
f59.PHLC235.TPX.docetaxel+sleumetinib.P618,PHLC235,mutation
f59.PHLC235.TPX.control.P619,PHLC235,RNASeq
f59.PHLC235.TPX.control.P619,PHLC235,CNV
f59.PHLC235.TPX.control.P619,PHLC235,mutation
f59.PHLC235.TPX.docetaxel.P620,PHLC235,RNASeq
f59.PHLC235.TPX.docetaxel.P620,PHLC235,CNV
f59.PHLC235.TPX.docetaxel.P620,PHLC235,mutation
f59.PHLC235.TPX.control.P621,PHLC235,RNASeq
f59.PHLC235.TPX.control.P621,PHLC235,CNV
f59.PHLC235.TPX.control.P621,PHLC235,mutation
f34.PHLC267.TPX.BGJ398.P723,PHLC267,RNASeq
f34.PHLC267.TPX.BGJ398.P723,PHLC267,CNV
f34.PHLC267.TPX.BGJ398.P723,PHLC267,mutation
f34.PHLC267.TPX.BGJ398.P722,PHLC267,RNASeq
f34.PHLC267.TPX.BGJ398.P722,PHLC267,CNV
f34.PHLC267.TPX.BGJ398.P722,PHLC267,mutation
f34.PHLC267.TPX.control.P725,PHLC267,RNASeq
f34.PHLC267.TPX.control.P725,PHLC267,CNV
f34.PHLC267.TPX.control.P725,PHLC267,mutation
f34.PHLC267.TPX.control.P717,PHLC267,RNASeq
f34.PHLC267.TPX.control.P717,PHLC267,CNV
f34.PHLC267.TPX.control.P717,PHLC267,mutation
f34.PHLC267.TPX.BGJ398.P720,PHLC267,RNASeq
f34.PHLC267.TPX.BGJ398.P720,PHLC267,CNV
f34.PHLC267.TPX.BGJ398.P720,PHLC267,mutation
f34.PHLC267.TPX.control.P710,PHLC267,RNASeq
f34.PHLC267.TPX.control.P710,PHLC267,CNV
f34.PHLC267.TPX.control.P710,PHLC267,mutation
f34.PHLC267.TPX.BGJ398.P712,PHLC267,RNASeq
f34.PHLC267.TPX.BGJ398.P712,PHLC267,CNV
f34.PHLC267.TPX.BGJ398.P712,PHLC267,mutation
f34.PHLC267.TPX.control.P713,PHLC267,RNASeq
f34.PHLC267.TPX.control.P713,PHLC267,CNV
f34.PHLC267.TPX.control.P713,PHLC267,mutation
f34.PHLC267.TPX.control.P702,PHLC267,RNASeq
f34.PHLC267.TPX.control.P702,PHLC267,CNV
f34.PHLC267.TPX.control.P702,PHLC267,mutation
f34.PHLC267.TPX.control.P709,PHLC267,RNASeq
f34.PHLC267.TPX.control.P709,PHLC267,CNV
f34.PHLC267.TPX.control.P709,PHLC267,mutation
f34.PHLC267.TPX.BGJ398.P716,PHLC267,RNASeq
f34.PHLC267.TPX.BGJ398.P716,PHLC267,CNV
f34.PHLC267.TPX.BGJ398.P716,PHLC267,mutation
f34.PHLC267.TPX.BGJ398.P715,PHLC267,RNASeq
f34.PHLC267.TPX.BGJ398.P715,PHLC267,CNV
f34.PHLC267.TPX.BGJ398.P715,PHLC267,mutation
f36.PHLC274.TPX.AZD4547.P728,PHLC274,RNASeq
f36.PHLC274.TPX.AZD4547.P728,PHLC274,CNV
f36.PHLC274.TPX.AZD4547.P728,PHLC274,mutation
f35.PHLC274.TPX.BGJ398.P603,PHLC274,RNASeq
f35.PHLC274.TPX.BGJ398.P603,PHLC274,CNV
f35.PHLC274.TPX.BGJ398.P603,PHLC274,mutation
f36.PHLC274.TPX.control.P720,PHLC274,RNASeq
f36.PHLC274.TPX.control.P720,PHLC274,CNV
f36.PHLC274.TPX.control.P720,PHLC274,mutation
f36.PHLC274.TPX.control.P719,PHLC274,RNASeq
f36.PHLC274.TPX.control.P719,PHLC274,CNV
f36.PHLC274.TPX.control.P719,PHLC274,mutation
f36.PHLC274.TPX.AZD4547.P714,PHLC274,RNASeq
f36.PHLC274.TPX.AZD4547.P714,PHLC274,CNV
f36.PHLC274.TPX.AZD4547.P714,PHLC274,mutation
f36.PHLC274.TPX.BGJ398.P723,PHLC274,RNASeq
f36.PHLC274.TPX.BGJ398.P723,PHLC274,CNV
f36.PHLC274.TPX.BGJ398.P723,PHLC274,mutation
f36.PHLC274.TPX.BGJ398.P722,PHLC274,RNASeq
f36.PHLC274.TPX.BGJ398.P722,PHLC274,CNV
f36.PHLC274.TPX.BGJ398.P722,PHLC274,mutation
f36.PHLC274.TPX.AZD4547.P710,PHLC274,RNASeq
f36.PHLC274.TPX.AZD4547.P710,PHLC274,CNV
f36.PHLC274.TPX.AZD4547.P710,PHLC274,mutation
f36.PHLC274.TPX.BGJ398.P708,PHLC274,RNASeq
f36.PHLC274.TPX.BGJ398.P708,PHLC274,CNV
f36.PHLC274.TPX.BGJ398.P708,PHLC274,mutation
f36.PHLC274.TPX.AZD4547.P705,PHLC274,RNASeq
f36.PHLC274.TPX.AZD4547.P705,PHLC274,CNV
f36.PHLC274.TPX.AZD4547.P705,PHLC274,mutation
f36.PHLC274.TPX.BGJ398.P711,PHLC274,RNASeq
f36.PHLC274.TPX.BGJ398.P711,PHLC274,CNV
f36.PHLC274.TPX.BGJ398.P711,PHLC274,mutation
f36.PHLC274.TPX.control.P733,PHLC274,RNASeq
f36.PHLC274.TPX.control.P733,PHLC274,CNV
f36.PHLC274.TPX.control.P733,PHLC274,mutation
f36.PHLC274.TPX.AZD4547.P732,PHLC274,RNASeq
f36.PHLC274.TPX.AZD4547.P732,PHLC274,CNV
f36.PHLC274.TPX.AZD4547.P732,PHLC274,mutation
f36.PHLC274.TPX.control.P734,PHLC274,RNASeq
f36.PHLC274.TPX.control.P734,PHLC274,CNV
f36.PHLC274.TPX.control.P734,PHLC274,mutation
f36.PHLC274.TPX.control.P735,PHLC274,RNASeq
f36.PHLC274.TPX.control.P735,PHLC274,CNV
f36.PHLC274.TPX.control.P735,PHLC274,mutation
f36.PHLC274.TPX.BGJ398.P726,PHLC274,RNASeq
f36.PHLC274.TPX.BGJ398.P726,PHLC274,CNV
f36.PHLC274.TPX.BGJ398.P726,PHLC274,mutation
f36.PHLC274.TPX.AZD4547.P725,PHLC274,RNASeq
f36.PHLC274.TPX.AZD4547.P725,PHLC274,CNV
f36.PHLC274.TPX.AZD4547.P725,PHLC274,mutation
f36.PHLC274.TPX.control.P727,PHLC274,RNASeq
f36.PHLC274.TPX.control.P727,PHLC274,CNV
f36.PHLC274.TPX.control.P727,PHLC274,mutation
f35.PHLC274.TPX.control.P608,PHLC274,RNASeq
f35.PHLC274.TPX.control.P608,PHLC274,CNV
f35.PHLC274.TPX.control.P608,PHLC274,mutation
f35.PHLC274.TPX.BGJ398.P607,PHLC274,RNASeq
f35.PHLC274.TPX.BGJ398.P607,PHLC274,CNV
f35.PHLC274.TPX.BGJ398.P607,PHLC274,mutation
f35.PHLC274.TPX.BGJ398.P612,PHLC274,RNASeq
f35.PHLC274.TPX.BGJ398.P612,PHLC274,CNV
f35.PHLC274.TPX.BGJ398.P612,PHLC274,mutation
f35.PHLC274.TPX.BGJ398.P611,PHLC274,RNASeq
f35.PHLC274.TPX.BGJ398.P611,PHLC274,CNV
f35.PHLC274.TPX.BGJ398.P611,PHLC274,mutation
f35.PHLC274.TPX.BGJ398.P605,PHLC274,RNASeq
f35.PHLC274.TPX.BGJ398.P605,PHLC274,CNV
f35.PHLC274.TPX.BGJ398.P605,PHLC274,mutation
f35.PHLC274.TPX.control.P606,PHLC274,RNASeq
f35.PHLC274.TPX.control.P606,PHLC274,CNV
f35.PHLC274.TPX.control.P606,PHLC274,mutation
f35.PHLC274.TPX.BGJ398.P620,PHLC274,RNASeq
f35.PHLC274.TPX.BGJ398.P620,PHLC274,CNV
f35.PHLC274.TPX.BGJ398.P620,PHLC274,mutation
f35.PHLC274.TPX.control.P618,PHLC274,RNASeq
f35.PHLC274.TPX.control.P618,PHLC274,CNV
f35.PHLC274.TPX.control.P618,PHLC274,mutation
f36.PHLC274.TPX.BGJ398.P703,PHLC274,RNASeq
f36.PHLC274.TPX.BGJ398.P703,PHLC274,CNV
f36.PHLC274.TPX.BGJ398.P703,PHLC274,mutation
f35.PHLC274.TPX.control.P613,PHLC274,RNASeq
f35.PHLC274.TPX.control.P613,PHLC274,CNV
f35.PHLC274.TPX.control.P613,PHLC274,mutation
f35.PHLC274.TPX.control.P617,PHLC274,RNASeq
f35.PHLC274.TPX.control.P617,PHLC274,CNV
f35.PHLC274.TPX.control.P617,PHLC274,mutation
f35.PHLC274.TPX.control.P614,PHLC274,RNASeq
f35.PHLC274.TPX.control.P614,PHLC274,CNV
f35.PHLC274.TPX.control.P614,PHLC274,mutation
f37.PHLC299.TPX.control.P716,PHLC299,RNASeq
f37.PHLC299.TPX.control.P716,PHLC299,CNV
f37.PHLC299.TPX.control.P716,PHLC299,mutation
f37.PHLC299.TPX.BGJ398.P717,PHLC299,RNASeq
f37.PHLC299.TPX.BGJ398.P717,PHLC299,CNV
f37.PHLC299.TPX.BGJ398.P717,PHLC299,mutation
f37.PHLC299.TPX.BGJ398.P715,PHLC299,RNASeq
f37.PHLC299.TPX.BGJ398.P715,PHLC299,CNV
f37.PHLC299.TPX.BGJ398.P715,PHLC299,mutation
f37.PHLC299.TPX.control.P723,PHLC299,RNASeq
f37.PHLC299.TPX.control.P723,PHLC299,CNV
f37.PHLC299.TPX.control.P723,PHLC299,mutation
f37.PHLC299.TPX.control.P718,PHLC299,RNASeq
f37.PHLC299.TPX.control.P718,PHLC299,CNV
f37.PHLC299.TPX.control.P718,PHLC299,mutation
f37.PHLC299.TPX.BGJ398.P721,PHLC299,RNASeq
f37.PHLC299.TPX.BGJ398.P721,PHLC299,CNV
f37.PHLC299.TPX.BGJ398.P721,PHLC299,mutation
f37.PHLC299.TPX.control.P703,PHLC299,RNASeq
f37.PHLC299.TPX.control.P703,PHLC299,CNV
f37.PHLC299.TPX.control.P703,PHLC299,mutation
f37.PHLC299.TPX.BGJ398.P709,PHLC299,RNASeq
f37.PHLC299.TPX.BGJ398.P709,PHLC299,CNV
f37.PHLC299.TPX.BGJ398.P709,PHLC299,mutation
f37.PHLC299.TPX.BGJ398.P705,PHLC299,RNASeq
f37.PHLC299.TPX.BGJ398.P705,PHLC299,CNV
f37.PHLC299.TPX.BGJ398.P705,PHLC299,mutation
f37.PHLC299.TPX.control.P701,PHLC299,RNASeq
f37.PHLC299.TPX.control.P701,PHLC299,CNV
f37.PHLC299.TPX.control.P701,PHLC299,mutation
f37.PHLC299.TPX.BGJ398.P706,PHLC299,RNASeq
f37.PHLC299.TPX.BGJ398.P706,PHLC299,CNV
f37.PHLC299.TPX.BGJ398.P706,PHLC299,mutation
f37.PHLC299.TPX.control.P708,PHLC299,RNASeq
f37.PHLC299.TPX.control.P708,PHLC299,CNV
f37.PHLC299.TPX.control.P708,PHLC299,mutation
f41.PHLC321.TPX.control.P1004,PHLC321,RNASeq
f41.PHLC321.TPX.control.P1004,PHLC321,CNV
f41.PHLC321.TPX.control.P1004,PHLC321,mutation
f41.PHLC321.TPX.control.P1012,PHLC321,RNASeq
f41.PHLC321.TPX.control.P1012,PHLC321,CNV
f41.PHLC321.TPX.control.P1012,PHLC321,mutation
f39.PHLC321.TPX.control.P815,PHLC321,RNASeq
f39.PHLC321.TPX.control.P815,PHLC321,CNV
f39.PHLC321.TPX.control.P815,PHLC321,mutation
f39.PHLC321.TPX.BGJ398+crizotinib.P814,PHLC321,RNASeq
f39.PHLC321.TPX.BGJ398+crizotinib.P814,PHLC321,CNV
f39.PHLC321.TPX.BGJ398+crizotinib.P814,PHLC321,mutation
f39.PHLC321.TPX.crizotinib.P813,PHLC321,RNASeq
f39.PHLC321.TPX.crizotinib.P813,PHLC321,CNV
f39.PHLC321.TPX.crizotinib.P813,PHLC321,mutation
f39.PHLC321.TPX.crizotinib.P818,PHLC321,RNASeq
f39.PHLC321.TPX.crizotinib.P818,PHLC321,CNV
f39.PHLC321.TPX.crizotinib.P818,PHLC321,mutation
f39.PHLC321.TPX.control.P817,PHLC321,RNASeq
f39.PHLC321.TPX.control.P817,PHLC321,CNV
f39.PHLC321.TPX.control.P817,PHLC321,mutation
f39.PHLC321.TPX.control.P816,PHLC321,RNASeq
f39.PHLC321.TPX.control.P816,PHLC321,CNV
f39.PHLC321.TPX.control.P816,PHLC321,mutation
f39.PHLC321.TPX.BGJ398+crizotinib.P812,PHLC321,RNASeq
f39.PHLC321.TPX.BGJ398+crizotinib.P812,PHLC321,CNV
f39.PHLC321.TPX.BGJ398+crizotinib.P812,PHLC321,mutation
f39.PHLC321.TPX.BGJ398+crizotinib.P810,PHLC321,RNASeq
f39.PHLC321.TPX.BGJ398+crizotinib.P810,PHLC321,CNV
f39.PHLC321.TPX.BGJ398+crizotinib.P810,PHLC321,mutation
f39.PHLC321.TPX.crizotinib.P809,PHLC321,RNASeq
f39.PHLC321.TPX.crizotinib.P809,PHLC321,CNV
f39.PHLC321.TPX.crizotinib.P809,PHLC321,mutation
f39.PHLC321.TPX.crizotinib.P808,PHLC321,RNASeq
f39.PHLC321.TPX.crizotinib.P808,PHLC321,CNV
f39.PHLC321.TPX.crizotinib.P808,PHLC321,mutation
f39.PHLC321.TPX.BGJ398+crizotinib.P811,PHLC321,RNASeq
f39.PHLC321.TPX.BGJ398+crizotinib.P811,PHLC321,CNV
f39.PHLC321.TPX.BGJ398+crizotinib.P811,PHLC321,mutation
f40.PHLC321.TPX.BGJ398.P901,PHLC321,RNASeq
f40.PHLC321.TPX.BGJ398.P901,PHLC321,CNV
f40.PHLC321.TPX.BGJ398.P901,PHLC321,mutation
f39.PHLC321.TPX.BGJ398.P825,PHLC321,RNASeq
f39.PHLC321.TPX.BGJ398.P825,PHLC321,CNV
f39.PHLC321.TPX.BGJ398.P825,PHLC321,mutation
f39.PHLC321.TPX.BGJ398.P824,PHLC321,RNASeq
f39.PHLC321.TPX.BGJ398.P824,PHLC321,CNV
f39.PHLC321.TPX.BGJ398.P824,PHLC321,mutation
f40.PHLC321.TPX.crizotinib.P902,PHLC321,RNASeq
f40.PHLC321.TPX.crizotinib.P902,PHLC321,CNV
f40.PHLC321.TPX.crizotinib.P902,PHLC321,mutation
f40.PHLC321.TPX.BGJ398+crizotinib.P903,PHLC321,RNASeq
f40.PHLC321.TPX.BGJ398+crizotinib.P903,PHLC321,CNV
f40.PHLC321.TPX.BGJ398+crizotinib.P903,PHLC321,mutation
f39.PHLC321.TPX.BGJ398.P821,PHLC321,RNASeq
f39.PHLC321.TPX.BGJ398.P821,PHLC321,CNV
f39.PHLC321.TPX.BGJ398.P821,PHLC321,mutation
f39.PHLC321.TPX.BGJ398+crizotinib.P820,PHLC321,RNASeq
f39.PHLC321.TPX.BGJ398+crizotinib.P820,PHLC321,CNV
f39.PHLC321.TPX.BGJ398+crizotinib.P820,PHLC321,mutation
f39.PHLC321.TPX.control.P819,PHLC321,RNASeq
f39.PHLC321.TPX.control.P819,PHLC321,CNV
f39.PHLC321.TPX.control.P819,PHLC321,mutation
f39.PHLC321.TPX.BGJ398.P823,PHLC321,RNASeq
f39.PHLC321.TPX.BGJ398.P823,PHLC321,CNV
f39.PHLC321.TPX.BGJ398.P823,PHLC321,mutation
f39.PHLC321.TPX.crizotinib.P822,PHLC321,RNASeq
f39.PHLC321.TPX.crizotinib.P822,PHLC321,CNV
f39.PHLC321.TPX.crizotinib.P822,PHLC321,mutation
f38.PHLC321.TPX.BGJ398.P515,PHLC321,RNASeq
f38.PHLC321.TPX.BGJ398.P515,PHLC321,CNV
f38.PHLC321.TPX.BGJ398.P515,PHLC321,mutation
f38.PHLC321.TPX.control.P513,PHLC321,RNASeq
f38.PHLC321.TPX.control.P513,PHLC321,CNV
f38.PHLC321.TPX.control.P513,PHLC321,mutation
f38.PHLC321.TPX.control.P512,PHLC321,RNASeq
f38.PHLC321.TPX.control.P512,PHLC321,CNV
f38.PHLC321.TPX.control.P512,PHLC321,mutation
f38.PHLC321.TPX.control.P519,PHLC321,RNASeq
f38.PHLC321.TPX.control.P519,PHLC321,CNV
f38.PHLC321.TPX.control.P519,PHLC321,mutation
f38.PHLC321.TPX.BGJ398.P516,PHLC321,RNASeq
f38.PHLC321.TPX.BGJ398.P516,PHLC321,CNV
f38.PHLC321.TPX.BGJ398.P516,PHLC321,mutation
f38.PHLC321.TPX.BGJ398.P505,PHLC321,RNASeq
f38.PHLC321.TPX.BGJ398.P505,PHLC321,CNV
f38.PHLC321.TPX.BGJ398.P505,PHLC321,mutation
f38.PHLC321.TPX.BGJ398.P503,PHLC321,RNASeq
f38.PHLC321.TPX.BGJ398.P503,PHLC321,CNV
f38.PHLC321.TPX.BGJ398.P503,PHLC321,mutation
f38.PHLC321.TPX.BGJ398.P506,PHLC321,RNASeq
f38.PHLC321.TPX.BGJ398.P506,PHLC321,CNV
f38.PHLC321.TPX.BGJ398.P506,PHLC321,mutation
f38.PHLC321.TPX.control.P511,PHLC321,RNASeq
f38.PHLC321.TPX.control.P511,PHLC321,CNV
f38.PHLC321.TPX.control.P511,PHLC321,mutation
f39.PHLC321.TPX.BGJ398+crizotinib.P804,PHLC321,RNASeq
f39.PHLC321.TPX.BGJ398+crizotinib.P804,PHLC321,CNV
f39.PHLC321.TPX.BGJ398+crizotinib.P804,PHLC321,mutation
f39.PHLC321.TPX.crizotinib.P803,PHLC321,RNASeq
f39.PHLC321.TPX.crizotinib.P803,PHLC321,CNV
f39.PHLC321.TPX.crizotinib.P803,PHLC321,mutation
f39.PHLC321.TPX.BGJ398.P802,PHLC321,RNASeq
f39.PHLC321.TPX.BGJ398.P802,PHLC321,CNV
f39.PHLC321.TPX.BGJ398.P802,PHLC321,mutation
f39.PHLC321.TPX.control.P807,PHLC321,RNASeq
f39.PHLC321.TPX.control.P807,PHLC321,CNV
f39.PHLC321.TPX.control.P807,PHLC321,mutation
f39.PHLC321.TPX.control.P806,PHLC321,RNASeq
f39.PHLC321.TPX.control.P806,PHLC321,CNV
f39.PHLC321.TPX.control.P806,PHLC321,mutation
f39.PHLC321.TPX.BGJ398.P801,PHLC321,RNASeq
f39.PHLC321.TPX.BGJ398.P801,PHLC321,CNV
f39.PHLC321.TPX.BGJ398.P801,PHLC321,mutation
f38.PHLC321.TPX.BGJ398.P523,PHLC321,RNASeq
f38.PHLC321.TPX.BGJ398.P523,PHLC321,CNV
f38.PHLC321.TPX.BGJ398.P523,PHLC321,mutation
f38.PHLC321.TPX.control.P522,PHLC321,RNASeq
f38.PHLC321.TPX.control.P522,PHLC321,CNV
f38.PHLC321.TPX.control.P522,PHLC321,mutation
f38.PHLC321.TPX.control.P524,PHLC321,RNASeq
f38.PHLC321.TPX.control.P524,PHLC321,CNV
f38.PHLC321.TPX.control.P524,PHLC321,mutation
f40.PHLC321.TPX.BGJ398+crizotinib.P904,PHLC321,RNASeq
f40.PHLC321.TPX.BGJ398+crizotinib.P904,PHLC321,CNV
f40.PHLC321.TPX.BGJ398+crizotinib.P904,PHLC321,mutation
f41.PHLC321.TPX.control.P1003,PHLC321,RNASeq
f41.PHLC321.TPX.control.P1003,PHLC321,CNV
f41.PHLC321.TPX.control.P1003,PHLC321,mutation
f41.PHLC321.TPX.control.P1002,PHLC321,RNASeq
f41.PHLC321.TPX.control.P1002,PHLC321,CNV
f41.PHLC321.TPX.control.P1002,PHLC321,mutation
f41.PHLC321.TPX.AZD4547.P1001,PHLC321,RNASeq
f41.PHLC321.TPX.AZD4547.P1001,PHLC321,CNV
f41.PHLC321.TPX.AZD4547.P1001,PHLC321,mutation
f41.PHLC321.TPX.control.P1005,PHLC321,RNASeq
f41.PHLC321.TPX.control.P1005,PHLC321,CNV
f41.PHLC321.TPX.control.P1005,PHLC321,mutation
f40.PHLC321.TPX.BGJ398+crizotinib.P924,PHLC321,RNASeq
f40.PHLC321.TPX.BGJ398+crizotinib.P924,PHLC321,CNV
f40.PHLC321.TPX.BGJ398+crizotinib.P924,PHLC321,mutation
f40.PHLC321.TPX.BGJ398+crizotinib.P923,PHLC321,RNASeq
f40.PHLC321.TPX.BGJ398+crizotinib.P923,PHLC321,CNV
f40.PHLC321.TPX.BGJ398+crizotinib.P923,PHLC321,mutation
f40.PHLC321.TPX.control.P922,PHLC321,RNASeq
f40.PHLC321.TPX.control.P922,PHLC321,CNV
f40.PHLC321.TPX.control.P922,PHLC321,mutation
f40.PHLC321.TPX.crizotinib.P925,PHLC321,RNASeq
f40.PHLC321.TPX.crizotinib.P925,PHLC321,CNV
f40.PHLC321.TPX.crizotinib.P925,PHLC321,mutation
f41.PHLC321.TPX.AZD4547.P1011,PHLC321,RNASeq
f41.PHLC321.TPX.AZD4547.P1011,PHLC321,CNV
f41.PHLC321.TPX.AZD4547.P1011,PHLC321,mutation
f41.PHLC321.TPX.AZD4547.P1010,PHLC321,RNASeq
f41.PHLC321.TPX.AZD4547.P1010,PHLC321,CNV
f41.PHLC321.TPX.AZD4547.P1010,PHLC321,mutation
f41.PHLC321.TPX.control.P1009,PHLC321,RNASeq
f41.PHLC321.TPX.control.P1009,PHLC321,CNV
f41.PHLC321.TPX.control.P1009,PHLC321,mutation
f41.PHLC321.TPX.AZD4547.P1008,PHLC321,RNASeq
f41.PHLC321.TPX.AZD4547.P1008,PHLC321,CNV
f41.PHLC321.TPX.AZD4547.P1008,PHLC321,mutation
f41.PHLC321.TPX.AZD4547.P1007,PHLC321,RNASeq
f41.PHLC321.TPX.AZD4547.P1007,PHLC321,CNV
f41.PHLC321.TPX.AZD4547.P1007,PHLC321,mutation
f41.PHLC321.TPX.AZD4547.P1006,PHLC321,RNASeq
f41.PHLC321.TPX.AZD4547.P1006,PHLC321,CNV
f41.PHLC321.TPX.AZD4547.P1006,PHLC321,mutation
f40.PHLC321.TPX.control.P911,PHLC321,RNASeq
f40.PHLC321.TPX.control.P911,PHLC321,CNV
f40.PHLC321.TPX.control.P911,PHLC321,mutation
f40.PHLC321.TPX.crizotinib.P910,PHLC321,RNASeq
f40.PHLC321.TPX.crizotinib.P910,PHLC321,CNV
f40.PHLC321.TPX.crizotinib.P910,PHLC321,mutation
f40.PHLC321.TPX.BGJ398.P909,PHLC321,RNASeq
f40.PHLC321.TPX.BGJ398.P909,PHLC321,CNV
f40.PHLC321.TPX.BGJ398.P909,PHLC321,mutation
f40.PHLC321.TPX.control.P913,PHLC321,RNASeq
f40.PHLC321.TPX.control.P913,PHLC321,CNV
f40.PHLC321.TPX.control.P913,PHLC321,mutation
f40.PHLC321.TPX.BGJ398.P912,PHLC321,RNASeq
f40.PHLC321.TPX.BGJ398.P912,PHLC321,CNV
f40.PHLC321.TPX.BGJ398.P912,PHLC321,mutation
f40.PHLC321.TPX.crizotinib.P906,PHLC321,RNASeq
f40.PHLC321.TPX.crizotinib.P906,PHLC321,CNV
f40.PHLC321.TPX.crizotinib.P906,PHLC321,mutation
f40.PHLC321.TPX.crizotinib.P905,PHLC321,RNASeq
f40.PHLC321.TPX.crizotinib.P905,PHLC321,CNV
f40.PHLC321.TPX.crizotinib.P905,PHLC321,mutation
f40.PHLC321.TPX.control.P908,PHLC321,RNASeq
f40.PHLC321.TPX.control.P908,PHLC321,CNV
f40.PHLC321.TPX.control.P908,PHLC321,mutation
f40.PHLC321.TPX.BGJ398+crizotinib.P920,PHLC321,RNASeq
f40.PHLC321.TPX.BGJ398+crizotinib.P920,PHLC321,CNV
f40.PHLC321.TPX.BGJ398+crizotinib.P920,PHLC321,mutation
f40.PHLC321.TPX.BGJ398.P919,PHLC321,RNASeq
f40.PHLC321.TPX.BGJ398.P919,PHLC321,CNV
f40.PHLC321.TPX.BGJ398.P919,PHLC321,mutation
f40.PHLC321.TPX.BGJ398+crizotinib.P918,PHLC321,RNASeq
f40.PHLC321.TPX.BGJ398+crizotinib.P918,PHLC321,CNV
f40.PHLC321.TPX.BGJ398+crizotinib.P918,PHLC321,mutation
f40.PHLC321.TPX.BGJ398.P921,PHLC321,RNASeq
f40.PHLC321.TPX.BGJ398.P921,PHLC321,CNV
f40.PHLC321.TPX.BGJ398.P921,PHLC321,mutation
f40.PHLC321.TPX.control.P915,PHLC321,RNASeq
f40.PHLC321.TPX.control.P915,PHLC321,CNV
f40.PHLC321.TPX.control.P915,PHLC321,mutation
f40.PHLC321.TPX.crizotinib.P914,PHLC321,RNASeq
f40.PHLC321.TPX.crizotinib.P914,PHLC321,CNV
f40.PHLC321.TPX.crizotinib.P914,PHLC321,mutation
f40.PHLC321.TPX.BGJ398.P916,PHLC321,RNASeq
f40.PHLC321.TPX.BGJ398.P916,PHLC321,CNV
f40.PHLC321.TPX.BGJ398.P916,PHLC321,mutation
f40.PHLC321.TPX.control.P917,PHLC321,RNASeq
f40.PHLC321.TPX.control.P917,PHLC321,CNV
f40.PHLC321.TPX.control.P917,PHLC321,mutation
f1.PHLC402.TPX.crizotinib.P601,PHLC402,RNASeq
f1.PHLC402.TPX.crizotinib.P601,PHLC402,CNV
f1.PHLC402.TPX.crizotinib.P601,PHLC402,mutation
f1.PHLC402.TPX.control.P603,PHLC402,RNASeq
f1.PHLC402.TPX.control.P603,PHLC402,CNV
f1.PHLC402.TPX.control.P603,PHLC402,mutation
f1.PHLC402.TPX.crizotinib.P611,PHLC402,RNASeq
f1.PHLC402.TPX.crizotinib.P611,PHLC402,CNV
f1.PHLC402.TPX.crizotinib.P611,PHLC402,mutation
f1.PHLC402.TPX.crizotinib.P612,PHLC402,RNASeq
f1.PHLC402.TPX.crizotinib.P612,PHLC402,CNV
f1.PHLC402.TPX.crizotinib.P612,PHLC402,mutation
f1.PHLC402.TPX.control.P613,PHLC402,RNASeq
f1.PHLC402.TPX.control.P613,PHLC402,CNV
f1.PHLC402.TPX.control.P613,PHLC402,mutation
f1.PHLC402.TPX.control.P609,PHLC402,RNASeq
f1.PHLC402.TPX.control.P609,PHLC402,CNV
f1.PHLC402.TPX.control.P609,PHLC402,mutation
f1.PHLC402.TPX.control.P610,PHLC402,RNASeq
f1.PHLC402.TPX.control.P610,PHLC402,CNV
f1.PHLC402.TPX.control.P610,PHLC402,mutation
f2.PHLC402.TPX.control.P503,PHLC402,RNASeq
f2.PHLC402.TPX.control.P503,PHLC402,CNV
f2.PHLC402.TPX.control.P503,PHLC402,mutation
f2.PHLC402.TPX.crizotinib.P504,PHLC402,RNASeq
f2.PHLC402.TPX.crizotinib.P504,PHLC402,CNV
f2.PHLC402.TPX.crizotinib.P504,PHLC402,mutation
f2.PHLC402.TPX.crizotinib.P502,PHLC402,RNASeq
f2.PHLC402.TPX.crizotinib.P502,PHLC402,CNV
f2.PHLC402.TPX.crizotinib.P502,PHLC402,mutation
f2.PHLC402.TPX.crizotinib.P501,PHLC402,RNASeq
f2.PHLC402.TPX.crizotinib.P501,PHLC402,CNV
f2.PHLC402.TPX.crizotinib.P501,PHLC402,mutation
f1.PHLC402.TPX.crizotinib.P604,PHLC402,RNASeq
f1.PHLC402.TPX.crizotinib.P604,PHLC402,CNV
f1.PHLC402.TPX.crizotinib.P604,PHLC402,mutation
f1.PHLC402.TPX.crizotinib.P605,PHLC402,RNASeq
f1.PHLC402.TPX.crizotinib.P605,PHLC402,CNV
f1.PHLC402.TPX.crizotinib.P605,PHLC402,mutation
